12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 OIII_5007       	 NII_5755        	 SIII_6312       	 NII_6584        	 SII_6717,31     	 OII_7325        	 SIII_9069      
6.9000000 	 -2.0000000 	 -4.0000000 	 0.1659000 	 0.0000000 	 0.0000000 	 0.0017000 	 0.0000000 	 0.0000000 	 0.0055000 	 0.0826000 	 0.0104000 	 0.0067000
6.9000000 	 -2.0000000 	 -3.5000000 	 0.2372000 	 0.0019000 	 0.0000000 	 0.0187000 	 0.0000000 	 0.0015000 	 0.0057000 	 0.0557000 	 0.0180000 	 0.0131000
6.9000000 	 -2.0000000 	 -3.2500000 	 0.2694000 	 0.0039000 	 0.0000000 	 0.0572000 	 0.0000000 	 0.0022000 	 0.0050000 	 0.0426000 	 0.0220000 	 0.0168000
6.9000000 	 -2.0000000 	 -3.0000000 	 0.2802000 	 0.0076000 	 0.0030000 	 0.1500000 	 0.0000000 	 0.0029000 	 0.0038000 	 0.0313000 	 0.0247000 	 0.0207000
6.9000000 	 -2.0000000 	 -2.7500000 	 0.2570000 	 0.0142000 	 0.0073000 	 0.3166000 	 0.0000000 	 0.0038000 	 0.0027000 	 0.0225000 	 0.0242000 	 0.0243000
6.9000000 	 -2.0000000 	 -2.5000000 	 0.2100000 	 0.0243000 	 0.0140000 	 0.5344000 	 0.0000000 	 0.0048000 	 0.0018000 	 0.0161000 	 0.0211000 	 0.0277000
6.9000000 	 -2.0000000 	 -2.2500000 	 0.1598000 	 0.0377000 	 0.0229000 	 0.7688000 	 0.0000000 	 0.0059000 	 0.0012000 	 0.0118000 	 0.0167000 	 0.0307000
6.9000000 	 -2.0000000 	 -2.0000000 	 0.1187000 	 0.0535000 	 0.0335000 	 0.9981000 	 0.0000000 	 0.0070000 	 0.0000000 	 0.0088000 	 0.0131000 	 0.0331000
6.9000000 	 -2.0000000 	 -1.7500000 	 0.0888000 	 0.0702000 	 0.0455000 	 1.2153000 	 0.0000000 	 0.0080000 	 0.0000000 	 0.0069000 	 0.0101000 	 0.0349000
6.9000000 	 -2.0000000 	 -1.5000000 	 0.0678000 	 0.0866000 	 0.0584000 	 1.4175000 	 0.0000000 	 0.0088000 	 0.0000000 	 0.0055000 	 0.0080000 	 0.0358000
6.9000000 	 -2.0000000 	 -1.2500000 	 0.0529000 	 0.1019000 	 0.0714000 	 1.6017000 	 0.0000000 	 0.0093000 	 0.0000000 	 0.0047000 	 0.0054000 	 0.0355000
6.9000000 	 -2.0000000 	 -1.0000000 	 0.0422000 	 0.1157000 	 0.0840000 	 1.7651000 	 0.0000000 	 0.0093000 	 0.0000000 	 0.0039000 	 0.0044000 	 0.0341000
6.9000000 	 -2.0000000 	 -0.7500000 	 0.0343000 	 0.1278000 	 0.0956000 	 1.9071000 	 0.0000000 	 0.0090000 	 0.0000000 	 0.0035000 	 0.0017000 	 0.0319000
6.9000000 	 -2.0000000 	 -0.5000000 	 0.0283000 	 0.1381000 	 0.1060000 	 2.0277000 	 0.0000000 	 0.0084000 	 0.0000000 	 0.0031000 	 0.0014000 	 0.0290000
6.9000000 	 -1.8750000 	 -4.0000000 	 0.1659000 	 0.0000000 	 0.0000000 	 0.0017000 	 0.0000000 	 0.0000000 	 0.0073000 	 0.0826000 	 0.0104000 	 0.0067000
6.9000000 	 -1.8750000 	 -3.7500000 	 0.2001000 	 0.0000000 	 0.0000000 	 0.0056000 	 0.0000000 	 0.0000000 	 0.0077000 	 0.0695000 	 0.0139000 	 0.0096000
6.9000000 	 -1.8750000 	 -3.5000000 	 0.2372000 	 0.0019000 	 0.0000000 	 0.0187000 	 0.0000000 	 0.0015000 	 0.0076000 	 0.0557000 	 0.0180000 	 0.0131000
6.9000000 	 -1.8750000 	 -3.2500000 	 0.2693000 	 0.0039000 	 0.0000000 	 0.0572000 	 0.0000000 	 0.0022000 	 0.0067000 	 0.0426000 	 0.0220000 	 0.0168000
6.9000000 	 -1.8750000 	 -3.0000000 	 0.2802000 	 0.0076000 	 0.0030000 	 0.1500000 	 0.0000000 	 0.0029000 	 0.0051000 	 0.0313000 	 0.0247000 	 0.0206000
6.9000000 	 -1.8750000 	 -2.7500000 	 0.2569000 	 0.0142000 	 0.0073000 	 0.3165000 	 0.0000000 	 0.0038000 	 0.0036000 	 0.0225000 	 0.0242000 	 0.0243000
6.9000000 	 -1.8750000 	 -2.5000000 	 0.2099000 	 0.0242000 	 0.0140000 	 0.5343000 	 0.0000000 	 0.0048000 	 0.0024000 	 0.0161000 	 0.0211000 	 0.0277000
6.9000000 	 -1.8750000 	 -2.2500000 	 0.1598000 	 0.0377000 	 0.0229000 	 0.7686000 	 0.0000000 	 0.0059000 	 0.0017000 	 0.0118000 	 0.0167000 	 0.0307000
6.9000000 	 -1.8750000 	 -2.0000000 	 0.1187000 	 0.0534000 	 0.0334000 	 0.9977000 	 0.0000000 	 0.0070000 	 0.0012000 	 0.0088000 	 0.0131000 	 0.0331000
6.9000000 	 -1.8750000 	 -1.7500000 	 0.0888000 	 0.0701000 	 0.0454000 	 1.2147000 	 0.0000000 	 0.0080000 	 0.0000000 	 0.0069000 	 0.0101000 	 0.0349000
6.9000000 	 -1.8750000 	 -1.5000000 	 0.0677000 	 0.0865000 	 0.0583000 	 1.4167000 	 0.0000000 	 0.0088000 	 0.0000000 	 0.0055000 	 0.0079000 	 0.0357000
6.9000000 	 -1.8750000 	 -1.2500000 	 0.0529000 	 0.1018000 	 0.0713000 	 1.6005000 	 0.0000000 	 0.0093000 	 0.0000000 	 0.0047000 	 0.0054000 	 0.0355000
6.9000000 	 -1.8750000 	 -1.0000000 	 0.0422000 	 0.1156000 	 0.0838000 	 1.7636000 	 0.0000000 	 0.0093000 	 0.0000000 	 0.0039000 	 0.0044000 	 0.0341000
6.9000000 	 -1.8750000 	 -0.7500000 	 0.0343000 	 0.1276000 	 0.0954000 	 1.9052000 	 0.0000000 	 0.0090000 	 0.0000000 	 0.0035000 	 0.0017000 	 0.0318000
6.9000000 	 -1.8750000 	 -0.5000000 	 0.0283000 	 0.1379000 	 0.1058000 	 2.0254000 	 0.0000000 	 0.0084000 	 0.0000000 	 0.0031000 	 0.0014000 	 0.0290000
6.9000000 	 -1.7500000 	 -4.0000000 	 0.1659000 	 0.0000000 	 0.0000000 	 0.0017000 	 0.0000000 	 0.0000000 	 0.0098000 	 0.0826000 	 0.0104000 	 0.0067000
6.9000000 	 -1.7500000 	 -3.7500000 	 0.2000000 	 0.0000000 	 0.0000000 	 0.0056000 	 0.0000000 	 0.0000000 	 0.0103000 	 0.0695000 	 0.0139000 	 0.0096000
6.9000000 	 -1.7500000 	 -3.5000000 	 0.2372000 	 0.0019000 	 0.0000000 	 0.0187000 	 0.0000000 	 0.0015000 	 0.0101000 	 0.0557000 	 0.0180000 	 0.0131000
6.9000000 	 -1.7500000 	 -3.2500000 	 0.2693000 	 0.0039000 	 0.0000000 	 0.0572000 	 0.0000000 	 0.0022000 	 0.0089000 	 0.0426000 	 0.0220000 	 0.0168000
6.9000000 	 -1.7500000 	 -3.0000000 	 0.2801000 	 0.0076000 	 0.0030000 	 0.1500000 	 0.0000000 	 0.0029000 	 0.0068000 	 0.0313000 	 0.0247000 	 0.0206000
