 6.9 -2.000 -4.00  0.3443000000  0.0000000000  0.0102000000  0.0059000000  0.1014000000
 6.9 -1.875 -4.00  0.3443000000  0.0000000000  0.0102000000  0.0079000000  0.1014000000
 6.9 -1.750 -4.00  0.3443000000  0.0000000000  0.0102000000  0.0105000000  0.1014000000
 6.9 -1.625 -4.00  0.3442000000  0.0000000000  0.0102000000  0.0141000000  0.1014000000
 6.9 -1.500 -4.00  0.3442000000  0.0000000000  0.0102000000  0.0187000000  0.1014000000
 6.9 -1.375 -4.00  0.3441000000  0.0000000000  0.0102000000  0.0250000000  0.1014000000
 6.9 -1.250 -4.00  0.3441000000  0.0000000000  0.0102000000  0.0333000000  0.1014000000
 6.9 -1.125 -4.00  0.3440000000  0.0000000000  0.0101000000  0.0444000000  0.1014000000
 6.9 -1.000 -4.00  0.3438000000  0.0000000000  0.0101000000  0.0592000000  0.1014000000
 6.9 -0.875 -4.00  0.3436000000  0.0000000000  0.0101000000  0.0790000000  0.1013000000
 6.9 -0.750 -4.00  0.3434000000  0.0000000000  0.0101000000  0.1053000000  0.1013000000
 6.9 -0.625 -4.00  0.3431000000  0.0000000000  0.0101000000  0.1403000000  0.1013000000
 6.9 -0.500 -4.00  0.3426000000  0.0000000000  0.0101000000  0.1870000000  0.1012000000
 6.9 -0.375 -4.00  0.3420000000  0.0000000000  0.0101000000  0.2492000000  0.1011000000
 6.9 -0.250 -4.00  0.3412000000  0.0000000000  0.0101000000  0.3319000000  0.1011000000
 6.9 -0.125 -4.00  0.3402000000  0.0000000000  0.0100000000  0.4419000000  0.1010000000
 6.9  0.000 -4.00  0.3388000000  0.0000000000  0.0100000000  0.5881000000  0.1008000000
 6.9 -2.000 -3.75  0.3935000000  0.0000000000  0.0321000000  0.0061000000  0.0834000000
 6.9 -1.875 -3.75  0.3935000000  0.0000000000  0.0321000000  0.0081000000  0.0834000000
 6.9 -1.750 -3.75  0.3935000000  0.0000000000  0.0321000000  0.0108000000  0.0834000000
 6.9 -1.625 -3.75  0.3934000000  0.0000000000  0.0321000000  0.0144000000  0.0834000000
 6.9 -1.500 -3.75  0.3934000000  0.0000000000  0.0321000000  0.0191000000  0.0834000000
 6.9 -1.375 -3.75  0.3933000000  0.0000000000  0.0321000000  0.0255000000  0.0834000000
 6.9 -1.250 -3.75  0.3932000000  0.0000000000  0.0321000000  0.0340000000  0.0834000000
 6.9 -1.125 -3.75  0.3931000000  0.0000000000  0.0321000000  0.0454000000  0.0834000000
 6.9 -1.000 -3.75  0.3930000000  0.0000000000  0.0321000000  0.0605000000  0.0834000000
 6.9 -0.875 -3.75  0.3927000000  0.0000000000  0.0320000000  0.0807000000  0.0833000000
 6.9 -0.750 -3.75  0.3924000000  0.0000000000  0.0320000000  0.1075000000  0.0833000000
 6.9 -0.625 -3.75  0.3920000000  0.0000000000  0.0320000000  0.1433000000  0.0833000000
 6.9 -0.500 -3.75  0.3915000000  0.0000000000  0.0319000000  0.1910000000  0.0833000000
 6.9 -0.375 -3.75  0.3908000000  0.0000000000  0.0319000000  0.2545000000  0.0832000000
 6.9 -0.250 -3.75  0.3899000000  0.0000000000  0.0318000000  0.3390000000  0.0831000000
 6.9 -0.125 -3.75  0.3887000000  0.0000000000  0.0317000000  0.4514000000  0.0831000000
 6.9  0.000 -3.75  0.3871000000  0.0000000000  0.0316000000  0.6007000000  0.0829000000
 6.9 -2.000 -3.50  0.4139000000  0.0013000000  0.0904000000  0.0057000000  0.0658000000
 6.9 -1.875 -3.50  0.4139000000  0.0013000000  0.0904000000  0.0076000000  0.0658000000
 6.9 -1.750 -3.50  0.4138000000  0.0013000000  0.0904000000  0.0101000000  0.0657000000
 6.9 -1.625 -3.50  0.4138000000  0.0013000000  0.0904000000  0.0134000000  0.0657000000
 6.9 -1.500 -3.50  0.4137000000  0.0013000000  0.0904000000  0.0179000000  0.0657000000
 6.9 -1.375 -3.50  0.4137000000  0.0013000000  0.0903000000  0.0239000000  0.0657000000
 6.9 -1.250 -3.50  0.4136000000  0.0013000000  0.0903000000  0.0319000000  0.0657000000
 6.9 -1.125 -3.50  0.4135000000  0.0013000000  0.0903000000  0.0425000000  0.0657000000
 6.9 -1.000 -3.50  0.4133000000  0.0013000000  0.0903000000  0.0567000000  0.0657000000
 6.9 -0.875 -3.50  0.4131000000  0.0013000000  0.0902000000  0.0756000000  0.0657000000
 6.9 -0.750 -3.50  0.4129000000  0.0013000000  0.0902000000  0.1008000000  0.0657000000
 6.9 -0.625 -3.50  0.4125000000  0.0013000000  0.0901000000  0.1343000000  0.0657000000
 6.9 -0.500 -3.50  0.4120000000  0.0013000000  0.0900000000  0.1790000000  0.0657000000
 6.9 -0.375 -3.50  0.4114000000  0.0013000000  0.0898000000  0.2385000000  0.0656000000
 6.9 -0.250 -3.50  0.4105000000  0.0013000000  0.0896000000  0.3178000000  0.0656000000
 6.9 -0.125 -3.50  0.4093000000  0.0013000000  0.0894000000  0.4232000000  0.0655000000
 6.9  0.000 -3.50  0.4078000000  0.0013000000  0.0891000000  0.5634000000  0.0654000000
 6.9 -2.000 -3.25  0.3781000000  0.0034000000  0.2051000000  0.0046000000  0.0498000000
 6.9 -1.875 -3.25  0.3780000000  0.0034000000  0.2051000000  0.0062000000  0.0498000000
 6.9 -1.750 -3.25  0.3780000000  0.0034000000  0.2051000000  0.0083000000  0.0498000000
 6.9 -1.625 -3.25  0.3780000000  0.0034000000  0.2051000000  0.0110000000  0.0498000000
 6.9 -1.500 -3.25  0.3780000000  0.0034000000  0.2051000000  0.0147000000  0.0498000000
 6.9 -1.375 -3.25  0.3779000000  0.0034000000  0.2051000000  0.0196000000  0.0498000000
 6.9 -1.250 -3.25  0.3779000000  0.0034000000  0.2050000000  0.0261000000  0.0498000000
 6.9 -1.125 -3.25  0.3778000000  0.0034000000  0.2050000000  0.0348000000  0.0498000000
 6.9 -1.000 -3.25  0.3777000000  0.0034000000  0.2049000000  0.0464000000  0.0497000000
 6.9 -0.875 -3.25  0.3775000000  0.0034000000  0.2048000000  0.0619000000  0.0497000000
 6.9 -0.750 -3.25  0.3773000000  0.0034000000  0.2047000000  0.0825000000  0.0497000000
 6.9 -0.625 -3.25  0.3771000000  0.0034000000  0.2046000000  0.1100000000  0.0497000000
 6.9 -0.500 -3.25  0.3767000000  0.0034000000  0.2044000000  0.1467000000  0.0497000000
 6.9 -0.375 -3.25  0.3763000000  0.0034000000  0.2042000000  0.1955000000  0.0497000000
 6.9 -0.250 -3.25  0.3757000000  0.0034000000  0.2038000000  0.2605000000  0.0497000000
 6.9 -0.125 -3.25  0.3748000000  0.0034000000  0.2034000000  0.3471000000  0.0496000000
 6.9  0.000 -3.25  0.3738000000  0.0034000000  0.2028000000  0.4624000000  0.0496000000
 6.9 -2.000 -3.00  0.2974000000  0.0070000000  0.3637000000  0.0034000000  0.0365000000
 6.9 -1.875 -3.00  0.2975000000  0.0070000000  0.3634000000  0.0045000000  0.0365000000
 6.9 -1.750 -3.00  0.2975000000  0.0070000000  0.3633000000  0.0060000000  0.0365000000
 6.9 -1.625 -3.00  0.2974000000  0.0070000000  0.3637000000  0.0080000000  0.0365000000
 6.9 -1.500 -3.00  0.2974000000  0.0070000000  0.3636000000  0.0106000000  0.0365000000
 6.9 -1.375 -3.00  0.2974000000  0.0070000000  0.3636000000  0.0142000000  0.0365000000
 6.9 -1.250 -3.00  0.2973000000  0.0070000000  0.3636000000  0.0189000000  0.0365000000
 6.9 -1.125 -3.00  0.2973000000  0.0070000000  0.3635000000  0.0252000000  0.0365000000
 6.9 -1.000 -3.00  0.2973000000  0.0069000000  0.3631000000  0.0337000000  0.0365000000
