#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(N/O)        	 log(U)          	 HI_4m           	 ArII_7m         	 HI_7m           	 ArV_8m          	 ArIII_9m        	 SIV_10m         	 HI_12m          	 NeII_12m        	 ArV_13m         	 NeV_14m         	 NeIII_15m       	 SIII_19m        	 NeV_24m         	 OIV_26m         	 SIII_33m        	 OIII_52m        	 NIII_57m        	 OIII_88m        	 NII_122m        	 NII_205m       
6.9000000 	 -1.3750000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0250000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0048000 	 0.0835000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0047000 	 0.0898000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0177000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0296000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0062000 	 0.0750000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0250000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0064000 	 0.0835000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0063000 	 0.0898000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0177000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0296000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0083000 	 0.0750000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0250000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0086000 	 0.0835000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0084000 	 0.0898000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0177000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0296000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0111000 	 0.0750000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0250000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0115000 	 0.0835000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0112000 	 0.0898000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0177000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0296000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0148000 	 0.0750000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0250000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0153000 	 0.0835000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0149000 	 0.0898000 	 0.0000000 	 0.0000000
6.9000000 	 -0.7500000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0177000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0197000 	 0.0750000 	 0.0000000 	 0.0000000
6.9000000 	 -0.7500000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0250000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0204000 	 0.0834000 	 0.0000000 	 0.0000000
6.9000000 	 -0.7500000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0198000 	 0.0898000 	 0.0000000 	 0.0000000
6.9000000 	 -0.6250000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0177000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0262000 	 0.0750000 	 0.0012000 	 0.0000000
6.9000000 	 -0.6250000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0251000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0272000 	 0.0834000 	 0.0000000 	 0.0000000
6.9000000 	 -0.6250000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0265000 	 0.0898000 	 0.0000000 	 0.0000000
6.9000000 	 -0.5000000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0177000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0350000 	 0.0750000 	 0.0015000 	 0.0000000
6.9000000 	 -0.5000000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0251000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0362000 	 0.0834000 	 0.0010000 	 0.0000000
6.9000000 	 -0.5000000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0353000 	 0.0898000 	 0.0000000 	 0.0000000
6.9000000 	 -0.3750000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0177000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0466000 	 0.0750000 	 0.0020000 	 0.0000000
6.9000000 	 -0.3750000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0251000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0687000 	 0.0483000 	 0.0834000 	 0.0014000 	 0.0000000
6.9000000 	 -0.3750000 	 -2.0000000 	 0.0580000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0470000 	 0.0898000 	 0.0010000 	 0.0000000
6.9000000 	 -0.2500000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0622000 	 0.0750000 	 0.0027000 	 0.0000000
6.9000000 	 -0.2500000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0174000 	 0.0000000 	 0.0042000 	 0.0251000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0686000 	 0.0644000 	 0.0834000 	 0.0019000 	 0.0000000
6.9000000 	 -0.2500000 	 -2.0000000 	 0.0581000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0743000 	 0.0627000 	 0.0898000 	 0.0013000 	 0.0000000
6.9000000 	 -0.1250000 	 -2.5000000 	 0.0599000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.0829000 	 0.0750000 	 0.0036000 	 0.0011000
6.9000000 	 -0.1250000 	 -2.2500000 	 0.0590000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0042000 	 0.0251000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0173000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0686000 	 0.0858000 	 0.0834000 	 0.0025000 	 0.0000000
6.9000000 	 -0.1250000 	 -2.0000000 	 0.0581000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0378000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0742000 	 0.0836000 	 0.0897000 	 0.0018000 	 0.0000000
6.9000000 	 0.0000000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0045000 	 0.0147000 	 0.0065000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0178000 	 0.0000000 	 0.0000000 	 0.0244000 	 0.0614000 	 0.1105000 	 0.0750000 	 0.0049000 	 0.0015000
6.9000000 	 0.0000000 	 -2.2500000 	 0.0591000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0042000 	 0.0251000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0311000 	 0.0172000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0686000 	 0.1144000 	 0.0834000 	 0.0033000 	 0.0011000
6.9000000 	 0.0000000 	 -2.0000000 	 0.0581000 	 0.0000000 	 0.0171000 	 0.0000000 	 0.0037000 	 0.0379000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0324000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0213000 	 0.0742000 	 0.1115000 	 0.0897000 	 0.0024000 	 0.0000000
7.0000000 	 -2.0000000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0057000 	 0.0184000 	 0.0065000 	 0.0012000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0223000 	 0.0000000 	 0.0000000 	 0.0308000 	 0.0771000 	 0.0014000 	 0.0942000 	 0.0000000 	 0.0000000
7.0000000 	 -2.0000000 	 -2.2500000 	 0.0591000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0053000 	 0.0314000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0247000 	 0.0217000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0862000 	 0.0014000 	 0.1048000 	 0.0000000 	 0.0000000
7.0000000 	 -2.0000000 	 -2.0000000 	 0.0582000 	 0.0000000 	 0.0172000 	 0.0000000 	 0.0047000 	 0.0476000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0257000 	 0.0200000 	 0.0000000 	 0.0000000 	 0.0268000 	 0.0933000 	 0.0014000 	 0.1127000 	 0.0000000 	 0.0000000
7.0000000 	 -1.8750000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0057000 	 0.0184000 	 0.0065000 	 0.0012000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0223000 	 0.0000000 	 0.0000000 	 0.0308000 	 0.0771000 	 0.0019000 	 0.0942000 	 0.0000000 	 0.0000000
7.0000000 	 -1.8750000 	 -2.2500000 	 0.0591000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0053000 	 0.0314000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0247000 	 0.0217000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0862000 	 0.0019000 	 0.1048000 	 0.0000000 	 0.0000000
7.0000000 	 -1.8750000 	 -2.0000000 	 0.0582000 	 0.0000000 	 0.0172000 	 0.0000000 	 0.0047000 	 0.0476000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0257000 	 0.0200000 	 0.0000000 	 0.0000000 	 0.0268000 	 0.0933000 	 0.0019000 	 0.1127000 	 0.0000000 	 0.0000000
7.0000000 	 -1.7500000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0057000 	 0.0184000 	 0.0065000 	 0.0012000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0223000 	 0.0000000 	 0.0000000 	 0.0308000 	 0.0771000 	 0.0025000 	 0.0942000 	 0.0000000 	 0.0000000
7.0000000 	 -1.7500000 	 -2.2500000 	 0.0591000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0053000 	 0.0314000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0247000 	 0.0217000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0862000 	 0.0026000 	 0.1048000 	 0.0000000 	 0.0000000
7.0000000 	 -1.7500000 	 -2.0000000 	 0.0582000 	 0.0000000 	 0.0172000 	 0.0000000 	 0.0047000 	 0.0476000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0257000 	 0.0200000 	 0.0000000 	 0.0000000 	 0.0268000 	 0.0933000 	 0.0025000 	 0.1127000 	 0.0000000 	 0.0000000
7.0000000 	 -1.6750000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0057000 	 0.0184000 	 0.0065000 	 0.0012000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0223000 	 0.0000000 	 0.0000000 	 0.0308000 	 0.0771000 	 0.0029000 	 0.0942000 	 0.0000000 	 0.0000000
7.0000000 	 -1.6750000 	 -2.2500000 	 0.0591000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0053000 	 0.0314000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0247000 	 0.0217000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0862000 	 0.0031000 	 0.1048000 	 0.0000000 	 0.0000000
7.0000000 	 -1.6750000 	 -2.0000000 	 0.0582000 	 0.0000000 	 0.0172000 	 0.0000000 	 0.0047000 	 0.0476000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0257000 	 0.0200000 	 0.0000000 	 0.0000000 	 0.0268000 	 0.0933000 	 0.0030000 	 0.1127000 	 0.0000000 	 0.0000000
7.0000000 	 -1.5000000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0057000 	 0.0184000 	 0.0065000 	 0.0012000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0223000 	 0.0000000 	 0.0000000 	 0.0308000 	 0.0771000 	 0.0044000 	 0.0942000 	 0.0000000 	 0.0000000
7.0000000 	 -1.5000000 	 -2.2500000 	 0.0591000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0053000 	 0.0314000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0247000 	 0.0217000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0862000 	 0.0046000 	 0.1048000 	 0.0000000 	 0.0000000
7.0000000 	 -1.5000000 	 -2.0000000 	 0.0582000 	 0.0000000 	 0.0172000 	 0.0000000 	 0.0047000 	 0.0476000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0257000 	 0.0200000 	 0.0000000 	 0.0000000 	 0.0268000 	 0.0933000 	 0.0045000 	 0.1127000 	 0.0000000 	 0.0000000
7.0000000 	 -1.3750000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0057000 	 0.0184000 	 0.0065000 	 0.0012000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0223000 	 0.0000000 	 0.0000000 	 0.0308000 	 0.0771000 	 0.0059000 	 0.0942000 	 0.0000000 	 0.0000000
7.0000000 	 -1.3750000 	 -2.2500000 	 0.0591000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0053000 	 0.0314000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0247000 	 0.0217000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0862000 	 0.0061000 	 0.1048000 	 0.0000000 	 0.0000000
7.0000000 	 -1.3750000 	 -2.0000000 	 0.0582000 	 0.0000000 	 0.0172000 	 0.0000000 	 0.0047000 	 0.0476000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0257000 	 0.0200000 	 0.0000000 	 0.0000000 	 0.0268000 	 0.0933000 	 0.0059000 	 0.1127000 	 0.0000000 	 0.0000000
7.0000000 	 -1.2500000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0057000 	 0.0184000 	 0.0065000 	 0.0012000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0223000 	 0.0000000 	 0.0000000 	 0.0308000 	 0.0771000 	 0.0078000 	 0.0942000 	 0.0000000 	 0.0000000
7.0000000 	 -1.2500000 	 -2.2500000 	 0.0591000 	 0.0000000 	 0.0175000 	 0.0000000 	 0.0053000 	 0.0314000 	 0.0064000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0247000 	 0.0217000 	 0.0000000 	 0.0000000 	 0.0295000 	 0.0862000 	 0.0081000 	 0.1048000 	 0.0000000 	 0.0000000
7.0000000 	 -1.2500000 	 -2.0000000 	 0.0582000 	 0.0000000 	 0.0172000 	 0.0000000 	 0.0047000 	 0.0476000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0257000 	 0.0200000 	 0.0000000 	 0.0000000 	 0.0268000 	 0.0933000 	 0.0079000 	 0.1127000 	 0.0000000 	 0.0000000
7.0000000 	 -1.1250000 	 -2.5000000 	 0.0600000 	 0.0000000 	 0.0178000 	 0.0000000 	 0.0057000 	 0.0184000 	 0.0065000 	 0.0012000 	 0.0000000 	 0.0000000 	 0.0234000 	 0.0223000 	 0.0000000 	 0.0000000 	 0.0308000 	 0.0771000 	 0.0104000 	 0.0942000 	 0.0000000 	 0.0000000
