#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.2
# Plane-parallel geometry, stop criterion: 2% free electrons, no grains
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
6.9000000 	 -1.4000000 	 -4.0000000 	 51.7186000 	 0.3394000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0110000
6.9000000 	 -1.4000000 	 -3.7500000 	 52.2398000 	 0.4470000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0381000
6.9000000 	 -1.4000000 	 -3.5000000 	 52.3789000 	 0.5740000 	 0.0000000 	 0.0026000 	 0.0027000 	 0.1118000
6.9000000 	 -1.4000000 	 -3.2500000 	 52.3644000 	 0.6878000 	 0.0000000 	 0.0099000 	 0.0051000 	 0.2277000
6.9000000 	 -1.4000000 	 -3.0000000 	 52.1980000 	 0.7773000 	 0.0015000 	 0.0204000 	 0.0088000 	 0.3420000
6.9000000 	 -1.4000000 	 -2.7500000 	 52.3516000 	 0.8326000 	 0.0073000 	 0.0343000 	 0.0142000 	 0.4303000
6.9000000 	 -1.4000000 	 -2.5000000 	 52.7246000 	 0.8563000 	 0.0183000 	 0.0522000 	 0.0205000 	 0.4921000
6.9000000 	 -1.4000000 	 -2.2500000 	 53.3629000 	 0.8518000 	 0.0363000 	 0.0756000 	 0.0263000 	 0.5387000
6.9000000 	 -1.4000000 	 -2.0000000 	 53.8783000 	 0.8383000 	 0.0608000 	 0.1109000 	 0.0299000 	 0.5955000
6.9000000 	 -1.4000000 	 -1.7500000 	 55.4804000 	 0.8242000 	 0.0886000 	 0.1716000 	 0.0297000 	 0.6865000
6.9000000 	 -1.4000000 	 -1.5000000 	 59.7277000 	 0.8402000 	 0.1205000 	 0.2750000 	 0.0272000 	 0.8540000
6.9000000 	 -1.4000000 	 -1.2500000 	 66.1851000 	 0.9390000 	 0.1791000 	 0.3876000 	 0.0272000 	 1.0749000
